Image,Path,Label
ISIC_0010443,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010443.jpg,0
ISIC_0010444,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010444.jpg,0
ISIC_0010447,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010447.jpg,0
ISIC_0010448,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010448.jpg,0
ISIC_0010449,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010449.jpg,0
ISIC_0010452,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010452.jpg,0
ISIC_0010455,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010455.jpg,0
ISIC_0010456,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010456.jpg,0
ISIC_0010458,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010458.jpg,0
ISIC_0010460,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010460.jpg,0
ISIC_0010461,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010461.jpg,0
ISIC_0010463,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010463.jpg,0
ISIC_0010465,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010465.jpg,0
ISIC_0010466,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010466.jpg,0
ISIC_0010467,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010467.jpg,0
ISIC_0010468,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010468.jpg,0
ISIC_0010471,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010471.jpg,0
ISIC_0010472,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010472.jpg,0
ISIC_0010473,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010473.jpg,0
ISIC_0010474,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010474.jpg,0
ISIC_0010475,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010475.jpg,0
ISIC_0010476,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010476.jpg,0
ISIC_0010477,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010477.jpg,0
ISIC_0010479,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010479.jpg,0
ISIC_0010480,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010480.jpg,0
ISIC_0010481,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010481.jpg,0
ISIC_0010483,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010483.jpg,0
ISIC_0010487,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010487.jpg,0
ISIC_0010488,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010488.jpg,0
ISIC_0010490,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010490.jpg,0
ISIC_0010492,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010492.jpg,0
ISIC_0010493,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010493.jpg,0
ISIC_0010494,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010494.jpg,0
ISIC_0010497,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010497.jpg,0
ISIC_0010498,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010498.jpg,0
ISIC_0010552,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010552.jpg,0
ISIC_0010553,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010553.jpg,0
ISIC_0010554,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010554.jpg,0
ISIC_0010557,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010557.jpg,0
ISIC_0010558,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010558.jpg,0
ISIC_0010562,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010562.jpg,0
ISIC_0010565,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010565.jpg,0
ISIC_0010566,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010566.jpg,0
ISIC_0010567,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010567.jpg,0
ISIC_0010568,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010568.jpg,0
ISIC_0010569,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010569.jpg,0
ISIC_0010570,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010570.jpg,0
ISIC_0010571,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010571.jpg,0
ISIC_0010573,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010573.jpg,0
ISIC_0010574,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010574.jpg,0
ISIC_0010575,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010575.jpg,0
ISIC_0010581,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010581.jpg,0
ISIC_0010582,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010582.jpg,0
ISIC_0010584,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010584.jpg,0
ISIC_0010585,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010585.jpg,0
ISIC_0010586,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010586.jpg,0
ISIC_0010587,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010587.jpg,0
ISIC_0010588,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010588.jpg,0
ISIC_0010589,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010589.jpg,0
ISIC_0010590,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010590.jpg,0
ISIC_0010591,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010591.jpg,0
ISIC_0010592,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010592.jpg,0
ISIC_0010593,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010593.jpg,0
ISIC_0010595,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010595.jpg,0
ISIC_0010596,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010596.jpg,0
ISIC_0010597,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010597.jpg,0
ISIC_0010598,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010598.jpg,0
ISIC_0010599,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010599.jpg,0
ISIC_0010602,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010602.jpg,0
ISIC_0010603,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010603.jpg,0
ISIC_0010606,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010606.jpg,0
ISIC_0010607,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010607.jpg,0
ISIC_0010844,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010844.jpg,0
ISIC_0010846,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010846.jpg,0
ISIC_0010847,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010847.jpg,0
ISIC_0010848,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010848.jpg,0
ISIC_0010850,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010850.jpg,0
ISIC_0010851,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010851.jpg,0
ISIC_0010852,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010852.jpg,0
ISIC_0010853,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010853.jpg,0
ISIC_0010854,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010854.jpg,0
ISIC_0010856,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010856.jpg,0
ISIC_0010857,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010857.jpg,0
ISIC_0010858,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010858.jpg,0
ISIC_0010860,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010860.jpg,0
ISIC_0010861,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010861.jpg,0
ISIC_0010862,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010862.jpg,0
ISIC_0010863,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010863.jpg,0
ISIC_0010864,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0010864.jpg,0
ISIC_0011079,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011079.jpg,0
ISIC_0011082,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011082.jpg,0
ISIC_0011083,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011083.jpg,0
ISIC_0011085,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011085.jpg,0
ISIC_0011088,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011088.jpg,0
ISIC_0011089,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011089.jpg,0
ISIC_0011090,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011090.jpg,0
ISIC_0011095,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011095.jpg,0
ISIC_0011097,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011097.jpg,0
ISIC_0011098,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011098.jpg,0
ISIC_0011099,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011099.jpg,0
ISIC_0011101,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011101.jpg,0
ISIC_0011102,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011102.jpg,0
ISIC_0011107,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011107.jpg,0
ISIC_0011110,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011110.jpg,0
ISIC_0011112,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011112.jpg,0
ISIC_0011114,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011114.jpg,0
ISIC_0011115,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011115.jpg,0
ISIC_0011117,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011117.jpg,0
ISIC_0011118,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011118.jpg,0
ISIC_0011119,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011119.jpg,0
ISIC_0011121,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011121.jpg,0
ISIC_0011123,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011123.jpg,0
ISIC_0011124,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011124.jpg,0
ISIC_0011126,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011126.jpg,0
ISIC_0011127,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011127.jpg,0
ISIC_0011130,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011130.jpg,0
ISIC_0011131,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011131.jpg,0
ISIC_0011132,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011132.jpg,0
ISIC_0011135,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011135.jpg,0
ISIC_0011136,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011136.jpg,0
ISIC_0011137,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011137.jpg,0
ISIC_0011140,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011140.jpg,0
ISIC_0011143,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011143.jpg,0
ISIC_0011144,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011144.jpg,0
ISIC_0011145,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011145.jpg,0
ISIC_0011146,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011146.jpg,0
ISIC_0011155,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011155.jpg,0
ISIC_0011157,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011157.jpg,0
ISIC_0011158,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011158.jpg,0
ISIC_0011159,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011159.jpg,0
ISIC_0011161,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011161.jpg,0
ISIC_0011162,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011162.jpg,0
ISIC_0011163,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011163.jpg,0
ISIC_0011164,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011164.jpg,0
ISIC_0011165,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011165.jpg,0
ISIC_0011166,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011166.jpg,0
ISIC_0011167,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011167.jpg,0
ISIC_0011168,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011168.jpg,0
ISIC_0011169,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011169.jpg,0
ISIC_0011170,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011170.jpg,0
ISIC_0011171,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011171.jpg,0
ISIC_0011173,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011173.jpg,0
ISIC_0011176,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011176.jpg,0
ISIC_0011177,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011177.jpg,0
ISIC_0011199,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011199.jpg,0
ISIC_0011203,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011203.jpg,0
ISIC_0011204,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011204.jpg,0
ISIC_0011205,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011205.jpg,0
ISIC_0011207,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011207.jpg,0
ISIC_0011208,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011208.jpg,0
ISIC_0011210,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011210.jpg,0
ISIC_0011211,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011211.jpg,0
ISIC_0011212,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011212.jpg,0
ISIC_0011213,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011213.jpg,0
ISIC_0011214,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011214.jpg,0
ISIC_0011215,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011215.jpg,0
ISIC_0011217,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011217.jpg,0
ISIC_0011218,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011218.jpg,0
ISIC_0011219,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011219.jpg,0
ISIC_0011220,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011220.jpg,0
ISIC_0011223,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011223.jpg,0
ISIC_0011224,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011224.jpg,0
ISIC_0011225,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011225.jpg,0
ISIC_0011227,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011227.jpg,0
ISIC_0011229,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011229.jpg,0
ISIC_0011230,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011230.jpg,0
ISIC_0011292,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011292.jpg,0
ISIC_0011294,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011294.jpg,0
ISIC_0011296,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011296.jpg,0
ISIC_0011297,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011297.jpg,0
ISIC_0011298,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011298.jpg,0
ISIC_0011300,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011300.jpg,0
ISIC_0011303,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011303.jpg,0
ISIC_0011304,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011304.jpg,0
ISIC_0011305,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011305.jpg,0
ISIC_0011306,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011306.jpg,0
ISIC_0011310,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011310.jpg,0
ISIC_0011315,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011315.jpg,0
ISIC_0011317,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011317.jpg,0
ISIC_0011321,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011321.jpg,0
ISIC_0011322,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011322.jpg,0
ISIC_0011324,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011324.jpg,0
ISIC_0011326,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011326.jpg,0
ISIC_0011327,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011327.jpg,0
ISIC_0011328,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011328.jpg,0
ISIC_0011330,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011330.jpg,0
ISIC_0011333,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011333.jpg,0
ISIC_0011336,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011336.jpg,0
ISIC_0011338,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011338.jpg,0
ISIC_0011339,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011339.jpg,0
ISIC_0011343,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011343.jpg,0
ISIC_0011344,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011344.jpg,0
ISIC_0011345,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011345.jpg,0
ISIC_0011347,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011347.jpg,0
ISIC_0011348,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011348.jpg,0
ISIC_0011349,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011349.jpg,0
ISIC_0011352,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011352.jpg,0
ISIC_0011353,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011353.jpg,0
ISIC_0011358,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011358.jpg,0
ISIC_0011359,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011359.jpg,0
ISIC_0011361,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011361.jpg,0
ISIC_0011362,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011362.jpg,0
ISIC_0011363,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011363.jpg,0
ISIC_0011366,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011366.jpg,0
ISIC_0011367,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011367.jpg,0
ISIC_0011372,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011372.jpg,0
ISIC_0011382,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011382.jpg,0
ISIC_0011384,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011384.jpg,0
ISIC_0011386,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011386.jpg,0
ISIC_0011387,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011387.jpg,0
ISIC_0011393,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011393.jpg,0
ISIC_0011397,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011397.jpg,0
ISIC_0011398,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011398.jpg,0
ISIC_0011402,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0011402.jpg,0
ISIC_0012089,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012089.jpg,0
ISIC_0012090,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012090.jpg,0
ISIC_0012094,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012094.jpg,0
ISIC_0012097,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012097.jpg,0
ISIC_0012102,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012102.jpg,0
ISIC_0012103,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012103.jpg,0
ISIC_0012105,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012105.jpg,0
ISIC_0012107,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012107.jpg,0
ISIC_0012108,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012108.jpg,0
ISIC_0012116,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012116.jpg,0
ISIC_0012117,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012117.jpg,0
ISIC_0012118,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012118.jpg,0
ISIC_0012135,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012135.jpg,0
ISIC_0012137,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012137.jpg,0
ISIC_0012141,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012141.jpg,0
ISIC_0012148,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012148.jpg,0
ISIC_0012150,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012150.jpg,0
ISIC_0012155,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012155.jpg,0
ISIC_0012156,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012156.jpg,0
ISIC_0012164,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012164.jpg,0
ISIC_0012167,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012167.jpg,0
ISIC_0012170,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012170.jpg,0
ISIC_0012172,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012172.jpg,0
ISIC_0012173,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012173.jpg,0
ISIC_0012175,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012175.jpg,0
ISIC_0012177,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012177.jpg,0
ISIC_0012179,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012179.jpg,0
ISIC_0012182,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012182.jpg,0
ISIC_0012183,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012183.jpg,0
ISIC_0012187,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012187.jpg,0
ISIC_0012203,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012203.jpg,0
ISIC_0012205,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012205.jpg,0
ISIC_0012208,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012208.jpg,0
ISIC_0012209,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012209.jpg,0
ISIC_0012211,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012211.jpg,0
ISIC_0012212,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012212.jpg,0
ISIC_0012213,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012213.jpg,0
ISIC_0012214,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012214.jpg,0
ISIC_0012217,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012217.jpg,0
ISIC_0012224,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012224.jpg,0
ISIC_0012227,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012227.jpg,0
ISIC_0012228,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012228.jpg,0
ISIC_0012230,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012230.jpg,0
ISIC_0012232,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012232.jpg,0
ISIC_0012233,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012233.jpg,0
ISIC_0012235,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012235.jpg,0
ISIC_0012237,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012237.jpg,0
ISIC_0012238,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012238.jpg,0
ISIC_0012245,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012245.jpg,0
ISIC_0012246,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012246.jpg,0
ISIC_0012250,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012250.jpg,0
ISIC_0012253,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012253.jpg,0
ISIC_0012257,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012257.jpg,0
ISIC_0012259,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012259.jpg,0
ISIC_0012260,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012260.jpg,0
ISIC_0012261,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012261.jpg,0
ISIC_0012263,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012263.jpg,0
ISIC_0012268,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012268.jpg,0
ISIC_0012271,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012271.jpg,0
ISIC_0012274,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012274.jpg,0
ISIC_0012278,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012278.jpg,0
ISIC_0012281,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012281.jpg,0
ISIC_0012282,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012282.jpg,0
ISIC_0012284,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012284.jpg,0
ISIC_0012285,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0012285.jpg,0
